Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3636,"W Pillow","Confession, catharsis, or cure? Rethinking the uses of reflexivity as methodological power in qualitative research",2003,"International journal of qualitative studies in education","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/0951839032000060635","https://scholar.google.com/scholar?cites=9548437084652742756&as_sdt=2005&sciodt=2007&hl=en",217,"2024-02-01 22:01:51","","10.1080/0951839032000060635","","",,,,,3636,173.14,3636,1,21,"… Qualitative researchers using critical, feminist, race-based, or poststructural theories all routinely … : Pre-theoretical commitments in postmodern anthropology and critical race theory. Yale …","","https://scholar.google.com/scholar?q=related:ZKjkTvDcgoQJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
5236,"TA Schwandt","The Sage dictionary of qualitative inquiry",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=QxYzBgAAQBAJ&oi=fnd&pg=PP1&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=ZQp9GdL6vN&sig=fzj7R2ArUbl9f2_7hUgWwtOL81Q","https://scholar.google.com/scholar?cites=9238872463834152265&as_sdt=2005&sciodt=2007&hl=en",218,"2024-02-01 22:01:51","BOOK","","","",,,,,5236,523.60,5236,1,10,"… Theory &TheoriZinG critical race theory critical theory Disinterested social … theory interest Praxis research as argument Theoretical generalization Theory, types of Theory, uses of Theory…","https://methods-sagepub-com-christuniversity.knimbus.com/book/download/the-sage-dictionary-of-qualitative-inquiry-4e/i1408.pdf","https://scholar.google.com/scholar?q=related:Sf34Y44RN4AJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1728,"JP Shapiro, JA Stefkovich","Ethical leadership and decision making in education: Applying theoretical perspectives to complex dilemmas",2016,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781315773339/ethical-leadership-decision-making-education-joan-poliner-shapiro-jacqueline-stefkovich","https://scholar.google.com/scholar?cites=1448647293975516240&as_sdt=2005&sciodt=2007&hl=en",219,"2024-02-01 22:01:51","BOOK","10.4324/9781315773339","","",,,,,1728,216.00,864,2,8,"… Easily adaptable to a variety of uses, this book is a critical resource for a wide range of audiences, including both aspiring and practicing administrators, teacher leaders, and …","","https://scholar.google.com/scholar?q=related:UNQ94gmhGhQJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1404,"P Childs, P Williams","An introduction to post-colonial theory",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=yATKAwAAQBAJ&oi=fnd&pg=PP1&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=AWtqH_gzhI&sig=LSQVHkwYXZrd_Mx0--cJH4d5-3A","https://scholar.google.com/scholar?cites=1926508364391559110&as_sdt=2005&sciodt=2007&hl=en",220,"2024-02-01 22:01:51","BOOK","","","",,,,,1404,140.40,702,2,10,"… In its attempt to provide a critical introduction to the area of post-colonial theory, this book is … , we decided to include slightly fewer topics or theorists than might have been possible in a …","","https://scholar.google.com/scholar?q=related:xq9gfCZVvBoJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
3174,"JL Kincheloe","Critical pedagogy primer",2008,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=aqttLW1Zdf8C&oi=fnd&pg=PR7&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=DSF6n2zZaL&sig=TsKQFyQ3Laeij_2TCJ6Ogk9drv0","https://scholar.google.com/scholar?cites=5922427850906628340&as_sdt=2005&sciodt=2007&hl=en",221,"2024-02-01 22:01:51","BOOK","","","",,,,,3174,198.38,3174,1,16,"… with finds its origins in critical theory and evolves as it embraces new critical discourses in new eras. In Chapter 2 we trace an evolving critical pedagogy that studies the ways how new …","https://www.academia.edu/download/61596123/Critical-Pedagogy20191224-28032-xukotv.pdf","https://scholar.google.com/scholar?q=related:9HArhcCwMFIJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1986,"H Janks","Literacy and power",2009,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=1z5PEAAAQBAJ&oi=fnd&pg=PR4&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=TGaqfHrVO6&sig=hpfn3iMNbO8dFHG4Tlcpmox-G4g","https://scholar.google.com/scholar?cites=15768343637645101404&as_sdt=2005&sciodt=2007&hl=en",222,"2024-02-01 22:01:51","BOOK","","","",,,,,1986,132.40,1986,1,15,"… The Chameleon Dance in Chapter 2 although firmly grounded in South Africa has been used for courses in critical race theory in the US. The Edge Razor advert in the same chapter …","","https://scholar.google.com/scholar?q=related:XIkggv5o1NoJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2756,"P Gilroy","Postcolonial melancholia",2020,"The New Social Theory Reader","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781003060963-72/postcolonial-melancholia-paul-gilroy","https://scholar.google.com/scholar?cites=11066803398254189669&as_sdt=2005&sciodt=2007&hl=en",223,"2024-02-01 22:01:51","","10.4324/9781003060963-72","","",,,,,2756,689.00,2756,1,4,"… by and made congruent with various forms of racial theory. These problems were not left … theories that minimize the distinctiveness of the resulting racial order and then reduce racism …","","https://scholar.google.com/scholar?q=related:ZdwGaA4vlZkJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2137,"PA Noguera","The trouble with Black boys: The role and influence of environmental and cultural factors on the academic performance of African American males",2003,"Urban education","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0042085903038004005","https://scholar.google.com/scholar?cites=3215671103524452526&as_sdt=2005&sciodt=2007&hl=en",224,"2024-02-01 22:01:51","","10.1177/0042085903038004005","","",,,,,2137,101.76,2137,1,21,"There is considerable confusion regarding why Black males are overrepresented in categories typically associated with negative behavioral outcomes. Drawing on research from a …","","https://scholar.google.com/scholar?q=related:rjgQ0NRboCwJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2377,"R Brubaker","Ethnicity without groups",2002,"European Journal of Sociology/Archives européennes …","cambridge.org","https://www.cambridge.org/core/journals/european-journal-of-sociology-archives-europeennes-de-sociologie/article/ethnicity-without-groups/0DCD6F79DE1F989E4C2AA6E201F6FEEF","https://scholar.google.com/scholar?cites=14590826196411441185&as_sdt=2005&sciodt=2007&hl=en",225,"2024-02-01 22:01:51","","","","",,,,,2377,108.05,2377,1,22,"… associated with the study of ethnicity—cognitive theory, ethnomethodology, conversation … theory, for example—we may end up not studying ethnicity at all. It may be that ‘ethnicity’ is …","http://bev.berkeley.edu/Ethnic%20Religious%20Conflict/Ethnic%20and%20Religious%20Conflict/1%20Identity/Ethnicity%20without%20Groups%20Brubaker.pdf","https://scholar.google.com/scholar?q=related:IWCRwB4HfcoJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1881,"A Smedley, BD Smedley","Race as biology is fiction, racism as a social problem is real: Anthropological and historical perspectives on the social construction of race.",2005,"American psychologist","psycnet.apa.org","https://psycnet.apa.org/journals/amp/60/1/16/","https://scholar.google.com/scholar?cites=14318433728585615628&as_sdt=2005&sciodt=2007&hl=en",226,"2024-02-01 22:01:51","","","","",,,,,1881,99.00,941,2,19,"… the existence of race and racism in North America). This material has been analyzed and these ingredients identified as diagnostic social characteristics of race in North America (see A. …","http://apsychoserver.psych.arizona.edu/JJBAReprints/PSYC621/Smedley%20Smedley%20American%20Psychologist%202005.pdf","https://scholar.google.com/scholar?q=related:DElRJJ1LtcYJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
