Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
236,"DM Griffith, M Mason, M Yonas, E Eng…","Dismantling institutional racism: theory and action",2007,"American journal of …","Springer","https://link.springer.com/article/10.1007/s10464-007-9117-0","https://scholar.google.com/scholar?cites=6926796277245629617&as_sdt=2005&sciodt=2007&hl=en",11,"2024-01-30 22:10:58","","10.1007/s10464-007-9117-0","","",,,,,236,13.88,47,5,17,"… systems change to address oppression. Given how embedded racism is in institutions such as … This paper describes a systemic intervention to address racial inequities in healthcare …","https://deepblue.lib.umich.edu/bitstream/handle/2027.42/116935/ajcp9117.pdf?sequence=1","https://scholar.google.com/scholar?q=related:sVS5sIPsIGAJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
154,"JE Flynn Jr","White fatigue: Naming the challenge in moving from an individual to a systemic understanding of racism",2015,"Multicultural Perspectives","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/15210960.2015.1048341","https://scholar.google.com/scholar?cites=7684688301160994560&as_sdt=2005&sciodt=2007&hl=en",12,"2024-01-30 22:10:58","","10.1080/15210960.2015.1048341","","",,,,,154,17.11,154,1,9,"… realities and theories of institutional and systemic racism posed a new set of challenges. … dismantling oppressive systemic and institutional practices that ultimately frame all our lives. …","","https://scholar.google.com/scholar?q=related:ABdNcEt_pWoJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
156,"S Corneau, V Stergiopoulos","More than being against it: Anti-racism and anti-oppression in mental health services",2012,"Transcultural psychiatry","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1363461512441594","https://scholar.google.com/scholar?cites=11122456934470252931&as_sdt=2005&sciodt=2007&hl=en",13,"2024-01-30 22:10:58","","10.1177/1363461512441594","","",,,,,156,13.00,78,2,12,"… on anti-racism and anti-oppression philosophies of practice in … to “do” anti-racism or anti-oppression, how to work within such … for institutional, systemic change to address racism and …","http://refugeeresearch.net/wp-content/uploads/2016/11/Corneau-and-Stergiopoulos-2012-Anti-racism-and-anti-oppression-in-mental-health-1.pdf","https://scholar.google.com/scholar?q=related:g_mtEKfnWpoJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
384,"R Grosfoguel","What is racism?",2016,"Journal of World-Systems Research","jwsr.pitt.edu","http://jwsr.pitt.edu/ojs/jwsr/article/view/609","https://scholar.google.com/scholar?cites=3978858479678501514&as_sdt=2005&sciodt=2007&hl=en",14,"2024-01-30 22:10:58","","","","",,,,,384,48.00,384,1,8,"… differently for oppressed people in the zone of being as opposed to oppressed people in the … al. 2012) that obscures the broader and worldsystemic understanding of a modern/colonial …","https://jwsr.pitt.edu/ojs/jwsr/article/download/609/743","https://scholar.google.com/scholar?q=related:irLJ1LS-NzcJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
270,"K Kirkinis, AL Pieterse, C Martin, A Agiliga…","Racism, racial discrimination, and trauma: A systematic review of the social science literature",2021,"Ethnicity & …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13557858.2018.1514453","https://scholar.google.com/scholar?cites=10277410734196222088&as_sdt=2005&sciodt=2007&hl=en",15,"2024-01-30 22:10:58","","10.1080/13557858.2018.1514453","","",,,,,270,90.00,54,5,3,"… 2010) study with a non-veteran population reveals other sources of trauma were indeed well-controlled for and this study reveals moderate to strong correlations between oppression …","https://www.researchgate.net/profile/Alex-Pieterse/publication/327344336_Racism_racial_discrimination_and_trauma_a_systematic_review_of_the_social_science_literature/links/5ba2304745851574f7d5db31/Racism-racial-discrimination-and-trauma-a-systematic-review-of-the-social-science-literature.pdf","https://scholar.google.com/scholar?q=related:iGiNVpyyoI4J:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
280,"NCT Buchanan, M Perez, MJ Prinstein…","Upending racism in psychological science: Strategies to change how science is conducted, reported, reviewed, and disseminated.",2021,"American …","psycnet.apa.org","https://psycnet.apa.org/record/2022-18305-001","https://scholar.google.com/scholar?cites=10332506974181199411&as_sdt=2005&sciodt=2007&hl=en",16,"2024-01-30 22:10:58","","","","",,,,,280,93.33,70,4,3,"… As efforts to end systemic racism gain momentum across various contexts, it is critical to … This article presents examples of how epistemic oppression exists within psychological science, …","https://www.apa.org/pubs/journals/features/amp-amp0000905.pdf","https://scholar.google.com/scholar?q=related:Mw5RW1lwZI8J:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
285,"B Blauner","Still the big news: Racial oppression in America",2001,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=vH-XtO1XAFUC&oi=fnd&pg=PR7&dq=systemic+racism%7Csystemic+oppression&ots=ZMENF2k0UO&sig=_-kftoYYQoD52ON9Fp5VgKUDy-c","https://scholar.google.com/scholar?cites=4858396410281074192&as_sdt=2005&sciodt=2007&hl=en",17,"2024-01-30 22:10:58","BOOK","","","",,,,,285,12.39,285,1,23,"… aware of their systematic oppression, of the institutional character of the racism that marked the … term that misleads us by downplaying the systematic inequalities that are the essence of …","","https://scholar.google.com/scholar?q=related:EB7WVMt9bEMJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
230,"BE Cross","New racism, reformed teacher education, and the same ole'oppression",2005,"Educational studies","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1207/s15326993es3803_6","https://scholar.google.com/scholar?cites=16313362493494665152&as_sdt=2005&sciodt=2007&hl=en",18,"2024-01-30 22:10:58","","10.1207/s15326993es3803_6","","",,,,,230,12.11,230,1,19,"… intentionally) white supremacist and often employ a “feel good” individual approach toward multicultural education rather than approaching oppression as a systemic manifestation. (5) …","","https://scholar.google.com/scholar?q=related:wB_uhMG0ZOIJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
369,"CC Gravlee","Systemic racism, chronic health inequities, and COVID‐19: A syndemic in the making?",2020,"American Journal of Human Biology","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7441277/","https://scholar.google.com/scholar?cites=11823490961577390898&as_sdt=2005&sciodt=2007&hl=en",19,"2024-01-30 22:10:58","HTML","","","",,,,,369,92.25,369,1,4,"… This perspective sees the social patterning of hypertension, diabetes, and now COVID‐19 as culminating from a system of racial oppression that has developed and morphed over four …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7441277/","https://scholar.google.com/scholar?q=related:MrPc0WJ6FaQJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
463,"SL Speight","Internalized racism: One more piece of the puzzle",2007,"The Counseling Psychologist","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0011000006295119","https://scholar.google.com/scholar?cites=14516257760345160030&as_sdt=2005&sciodt=2007&hl=en",20,"2024-01-30 22:10:58","","10.1177/0011000006295119","","",,,,,463,27.24,463,1,17,"… that racism, a particular form of oppression, is not only interpersonal but also cultural and structural. Racism is … Oppression is “systematically reproduced in major economic, political, and …","","https://scholar.google.com/scholar?q=related:XnlhyYUbdMkJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
