Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1499,"L McNay","Gender, habitus and the field: Pierre Bourdieu and the limits of reflexivity",1999,"Theory, culture &society","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/026327699016001007","https://scholar.google.com/scholar?cites=7556772784115987344&as_sdt=2005&sciodt=2007&hl=en",21,"2024-02-02 13:42:11","","10.1177/026327699016001007","","",,,,,1499,59.96,1499,1,25,"… of reflexive identity transformation to consider more fully issues connected to gender identity … central to a feminist understanding of gender identity as a durable but not immutable norm. …","","https://scholar.google.com/scholar?q=related:kLOSRc8M32gJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
179,"B Holmes","Gender: Antiquity and its legacy",2012,"","academia.edu","https://www.academia.edu/download/51650398/Holmes_Review.pdf","https://scholar.google.com/scholar?cites=4132232558487456839&as_sdt=2005&sciodt=2007&hl=en",22,"2024-02-02 13:42:11","BOOK","","","",,,,,179,14.92,179,1,12,"… we need to and can access to find the truth of identity or of a body, ln the Context of … /gender binary a history. Second, on the gender of nature, Holmes examines the relevance of gender …","https://www.academia.edu/download/51650398/Holmes_Review.pdf","https://scholar.google.com/scholar?q=related:R8zyUZ6jWDkJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1077,"CL Ridgeway","Framed before we know it: How gender shapes social relations",2009,"Gender & society","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0891243208330313","https://scholar.google.com/scholar?cites=2651009921713289294&as_sdt=2005&sciodt=2007&hl=en",23,"2024-02-02 13:42:11","","10.1177/0891243208330313","","",,,,,1077,71.80,1077,1,15,"… In this article, I argue that gender is a primary cultural frame … gender shapes social behavior and organizational structures. By my analysis, gender typically acts as a background identity …","https://www.researchgate.net/profile/Cecilia-Ridgeway/publication/241647834_Framed_Before_We_Know_ItHow_Gender_Shapes_Social_Relations/links/55c2481b08aeca747d5dcb85/Framed-Before-We-Know-ItHow-Gender-Shapes-Social-Relations.pdf","https://scholar.google.com/scholar?q=related:TrjBZ3pHyiQJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
4107,"MS Kimmel","Masculinity as homophobia: Fear, shame, and silence in the construction of gender identity",2013,"Toward a new psychology of gender","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781315811505-16&type=chapterpdf","https://scholar.google.com/scholar?cites=9827243332291782180&as_sdt=2005&sciodt=2007&hl=en",24,"2024-02-02 13:42:11","","","","",,,,,4107,373.36,4107,1,11,"… To argue that cultural definitions of gender identity are historically specific goes only so far; we … The Genteel Patriarch derived his identity from landownership. Supervising his estate, he …","http://suarakita.org/wp-content/uploads/2016/02/masculinity.pdf","https://scholar.google.com/scholar?q=related:JOaTZr5hYYgJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1483,"RJ Ely, H Ibarra, DM Kolb","Taking gender into account: Theory and design for women's leadership development programs",2011,"Academy of Management Learning & …","journals.aom.org","https://journals.aom.org/doi/abs/10.5465/amle.2010.0046","https://scholar.google.com/scholar?cites=9410398098370946932&as_sdt=2005&sciodt=2007&hl=en",25,"2024-02-02 13:42:11","","10.5465/amle.2010.0046","","",,,,,1483,114.08,494,3,13,"… as identity work and show how subtle forms of gender bias in the culture and in organizations interfere with the identity … development as identity work, we reveal the gender dynamics …","https://www.academia.edu/download/70542663/745a0004edf78eb6bde63b2709a68ce75fc3.pdf","https://scholar.google.com/scholar?q=related:dGdpSDZzmIIJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1102,"J Butler","'Gender Trouble, Feminist Theory and Psychoanalytic Discourse'",2016,"Space, gender, knowledge: Feminist readings","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781315824871-24/gender-trouble-feminist-theory-psychoanalytic-discourse-judith-butler","https://scholar.google.com/scholar?cites=14298666807744216900&as_sdt=2005&sciodt=2007&hl=en",26,"2024-02-02 13:42:11","","10.4324/9781315824871-24","","",,,,,1102,137.75,1102,1,8,"… of gender identity, the moments in which gender becomes fixed (… The acquisition of gender identity is thus simultaneous with … already political binary distinction between genders that is …","","https://scholar.google.com/scholar?q=related:RD9DPbQRb8YJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2256,"ML Hendricks, RJ Testa","A conceptual framework for clinical work with transgender and gender nonconforming clients: An adaptation of the Minority Stress Model.",2012,"Professional Psychology: Research and …","psycnet.apa.org","https://psycnet.apa.org/record/2012-21304-001","https://scholar.google.com/scholar?cites=124505127341277306&as_sdt=2005&sciodt=2007&hl=en",27,"2024-02-02 13:42:11","","","","",,,,,2256,188.00,1128,2,12,"… health services span the spectrum of the various identities … here all people whose gender identity, gender expression, or … appearance, but may also not be binary (ie, either male or …","https://transreads.org/wp-content/uploads/2021/07/2021-07-16_60f18d64a87a1_a0029597.pdf","https://scholar.google.com/scholar?q=related:ekDk78BUugEJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
3050,"JT Wood, N Fixmer-Oraiz","Gendered lives: Communication, gender, and culture",2019,"","iro.uiowa.edu","https://iro.uiowa.edu/esploro/outputs/9984270175302771?institution=01IOWA_INST&skipUsageReporting=true&recordUsage=false","https://scholar.google.com/scholar?cites=1785781066650346022&as_sdt=2005&sciodt=2007&hl=en",28,"2024-02-02 13:42:11","BOOK","","","",,,,,3050,610.00,1525,2,5,"This book introduces the reader to theories, research, and pragmatic information, demonstrating the multiple and often interactive ways that one's views of masculinity and femininity are …","","https://scholar.google.com/scholar?q=related:JuJPLGteyBgJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1412,"H Kleven, C Landais, JE Søgaard","Children and gender inequality: Evidence from Denmark",2019,"American Economic Journal …","aeaweb.org","https://www.aeaweb.org/doi/10.1257/app.20180010","https://scholar.google.com/scholar?cites=167605246068571565&as_sdt=2005&sciodt=2007&hl=en",29,"2024-02-02 13:42:11","","10.1257/app.20180010","","",,,,,1412,282.40,471,3,5,"… gender identity is formed during a girl’s childhood based on the gender roles of her parents. … Our analysis relates to the literature studying the importance of gender identity norms in the …","https://www.nber.org/system/files/working_papers/w24219/w24219.pdf","https://scholar.google.com/scholar?q=related:rb1oUhV0UwIJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2830,"K Bornstein","Gender outlaw: On men, women, and the rest of us",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=t-dDDQAAQBAJ&oi=fnd&pg=PR11&dq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&ots=oji4oVFU9a&sig=oNgkz3881LMjYIkFRi3J45VI5IQ","https://scholar.google.com/scholar?cites=11250646078339060324&as_sdt=2005&sciodt=2007&hl=en",30,"2024-02-02 13:42:11","BOOK","","","",,,,,2830,353.75,2830,1,8,"… binary and nonbinary are a good deal more helpful to understanding and parsing gender today-so I think it's important I define binary … of an identity other than one of two genders was lit…","","https://scholar.google.com/scholar?q=related:ZJIK8f9SIpwJ:scholar.google.com/&scioq=gender+binary%7Cgender+binary%7Cgender+binary%7Cgender+spectrum%7Cgender+spectrum%7Cgender+spectrum&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
