Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
17,"OD Clennon","The black face of Eurocentrism: Uncovering globalisation",2016,"International perspectives of multiculturalism: The …","researchgate.net","https://www.researchgate.net/profile/Ornette-Clennon/publication/284448118_International_Perspectives_of_Multiculturalism_The_Ethical_Challenges/links/5653682808ae1ef929760384/International-Perspectives-of-Multiculturalism-The-Ethical-Challenges.pdf#page=109","https://scholar.google.com/scholar?cites=16037743835469138452&as_sdt=2005&sciodt=2007&hl=en",104,"2023-10-31 20:41:43","PDF","","","",,,,,17,2.43,17,1,7,"In this chapter, using Frantz Fanon and Jacques Lacan, Ornette D Clennon attempts to trace the hidden psychopathological structures of globalisation. Clennon refutes the idea of the …","https://www.researchgate.net/profile/Ornette-Clennon/publication/284448118_International_Perspectives_of_Multiculturalism_The_Ethical_Challenges/links/5653682808ae1ef929760384/International-Perspectives-of-Multiculturalism-The-Ethical-Challenges.pdf#page=109","https://scholar.google.com/scholar?q=related:FErZ9wuDkd4J:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
5,"J Tolay","Inadvertent reproduction of Eurocentrism in IR: The politics of critiquing Eurocentrism",2021,"Review of International Studies","cambridge.org","https://www.cambridge.org/core/journals/review-of-international-studies/article/inadvertent-reproduction-of-eurocentrism-in-ir-the-politics-of-critiquing-eurocentrism/F801A0FB57A2566F0C6D7D544D661737","https://scholar.google.com/scholar?cites=2805691061000617784&as_sdt=2005&sciodt=2007&hl=en",105,"2023-10-31 20:41:43","","","","",,,,,5,2.50,5,1,2,"… Eurocentrism and geopolitical Eurocentrism. Accordingly, following terms used by Sinem Adar and Halil Ibrahim Yenigün,14 anti-Eurocentrism … ’ (epistemic Eurocentrism) or against ‘…","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F801A0FB57A2566F0C6D7D544D661737/S0260210521000176a.pdf/inadvertent_reproduction_of_eurocentrism_in_ir_the_politics_of_critiquing_eurocentrism.pdf","https://scholar.google.com/scholar?q=related:OD9uoCfR7yYJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
25,"JC Lopez","Beyond Eurocentrism and Orientalism: Revisiting the Othering of Jews and Muslims through medieval canon law",2016,"Review of International Studies","cambridge.org","https://www.cambridge.org/core/journals/review-of-international-studies/article/beyond-eurocentrism-and-orientalism-revisiting-the-othering-of-jews-and-muslims-through-medieval-canon-law/D6A738F9DAFA65118143C891D05409DF","https://scholar.google.com/scholar?cites=3167790078384038499&as_sdt=2005&sciodt=2007&hl=en",106,"2023-10-31 20:41:43","","","","",,,,,25,3.57,25,1,7,"… two myths that these scholars challenge: Eurocentrism and Orientalism. The main goal of this … the abundant literature on historical sociology and Eurocentrism, it argues that we cannot …","https://www.researchgate.net/profile/Julia-Costa-Lopez/publication/291019076_Beyond_Eurocentrism_and_Orientalism_Revisiting_the_Othering_of_Jews_and_Muslims_through_medieval_canon_law/links/5d761a80a6fdcc9961ba7274/Beyond-Eurocentrism-and-Orientalism-Revisiting-the-Othering-of-Jews-and-Muslims-through-medieval-canon-law.pdf","https://scholar.google.com/scholar?q=related:Y2IW6UpA9isJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
15,"S Pillay","Thinking the state from Africa: Political theory, eurocentrism and concrete politics",2020,"Decolonisation after Democracy","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9780429435621-4&type=chapterpdf","https://scholar.google.com/scholar?cites=8110434759026487951&as_sdt=2005&sciodt=2007&hl=en",107,"2023-10-31 20:41:43","","","","",,,,,15,5.00,15,1,3,"… the problem of Eurocentrism is not solved by … Eurocentrism is a more residual problem than the national origin, or epidemiology of an author: Thought of as also epistemic, Eurocentrism …","https://www.academia.edu/download/56276330/Thinking_the_State_from_Africa_Political_Theory_Eurocentrism_and_Concrete_Politics_Pillay.pdf","https://scholar.google.com/scholar?q=related:jzLBQXENjnAJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
24,"DF Almeida, GG Joseph","Eurocentrism in the History of Mathematics: the Case of the Kerala School",2004,"Race &Class","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0306396804043866","https://scholar.google.com/scholar?cites=7353089114194199529&as_sdt=2005&sciodt=2007&hl=en",108,"2023-10-31 20:41:43","","10.1177/0306396804043866","","",,,,,24,1.26,12,2,19,"… , in our view, the strength and the pervasive nature of Eurocentrism in the history of science. … may have been the rising Eurocentrism that accompanied European colonisation.With this …","https://www.academia.edu/download/49105750/Eurocentrism_in_the_history_of_mathematics_Case_of_the_Kerala_School.pdf","https://scholar.google.com/scholar?q=related:6UNWTZdrC2YJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
4,"V Lal","The politics and consequences of eurocentrism in university disciplines",2012,"European Higher Education at the Crossroads …","Springer","https://link.springer.com/chapter/10.1007/978-94-007-3937-6_52","https://scholar.google.com/scholar?cites=10910058348369526444&as_sdt=2005&sciodt=2007&hl=en",109,"2023-10-31 20:41:43","","10.1007/978-94-007-3937-6_52","","",,,,,4,0.36,4,1,11,"It is now widely understood that the most enduring legacy of colonialism may well be the colonization of the mind. Some commentators appear to think that the very deployment of …","https://www.researchgate.net/profile/Vinay-Lal/publication/312830933_The_Politics_and_Consequences_of_Eurocentrism_in_University_Disciplines/links/5ecdc4ab299bf1c67d2023c9/The-Politics-and-Consequences-of-Eurocentrism-in-University-Disciplines.pdf","https://scholar.google.com/scholar?q=related:rL5ZjUNQaJcJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
2,"C Langer","Chinese Archaeology in Egypt: Between Eurocentrism, De-Westernisation and Decolonisation",2023,"Heritage Conservation and China's Belt and Road …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781003401919-12/chinese-archaeology-egypt-christian-langer","https://scholar.google.com/scholar?cites=2699338012094714521&as_sdt=2005&sciodt=2007&hl=en",110,"2023-10-31 20:41:43","","10.4324/9781003401919-12","","",,,,,2,2.00,2,1,1,"This chapter discusses the entry of China in Egyptian archaeology and its long-term impact on the field against the wider background of the expansion of Chinese world archaeology …","","https://scholar.google.com/scholar?q=related:mVKdy575dSUJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
21,"JM Hobson","Eurocentrism and Neorealism in theFall of Mann': Will the Real Mann Please Stand Up?",2006,"Millennium","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/03058298060340020501","https://scholar.google.com/scholar?cites=17081833172693877564&as_sdt=2005&sciodt=2007&hl=en",111,"2023-10-31 20:41:43","","10.1177/03058298060340020501","","",,,,,21,1.24,21,1,17,"… Mann is no exception to this tradition—Eurocentrism underpins his account in at least … Eurocentrism and how does it infect neo-Weberian accounts of the rise of the West? Eurocentrism …","","https://scholar.google.com/scholar?q=related:PAPnYsTcDu0J:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
0,"B Gubman","Eurocentrism Past and Present",2022,"The European Legacy","Taylor &Francis","https://www.tandfonline.com/doi/full/10.1080/10848770.2022.2058744","",112,"2023-10-31 20:41:43","","10.1080/10848770.2022.2058744","","",,,,,0,0.00,0,1,1,"Eurocentrism—or the tendency to conceive world history … to the devaluation of Eurocentrism as the driving force and … Eurocentrism in History and Memory pays special tribute to the …","","https://scholar.google.com/scholar?q=related:ggFUARte630J:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
21,"SJ Ndlovu-Gatsheni","Eurocentrism, coloniality and the myths of decolonisation of Africa",2014,"The Thinker","ujcontent.uj.ac.za","https://ujcontent.uj.ac.za/esploro/fulltext/journalArticle/Eurocentrism-coloniality-and-the-myths-of/9913414707691?repId=125335900007691&mId=135574170007691&institution=27UOJ_INST","https://scholar.google.com/scholar?cites=11656343725607202714&as_sdt=2005&sciodt=2007&hl=en",113,"2023-10-31 20:41:43","PDF","","","",,,,,21,2.33,21,1,9,"… Once world history was usurped, the Euro-North American world pushed for the globalisation of Eurocentrism and coloniality. This is why the philosopher of liberation Enrique Dussel …","https://ujcontent.uj.ac.za/esploro/fulltext/journalArticle/Eurocentrism-coloniality-and-the-myths-of/9913414707691?repId=125335900007691&mId=135574170007691&institution=27UOJ_INST","https://scholar.google.com/scholar?q=related:mq-rSNymw6EJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
